GENE	GENE_ENTREZ	ONCOGENE	TSG	DRIVER	CANONICAL_DRIVER	ONCOGENE_EVIDENCES	TSG_EVIDENCES
TLR9	54106	FALSE	FALSE	TRUE	FALSE	0	0
TLX1	3195	TRUE	FALSE	TRUE	TRUE	1	0
TLX3	30012	TRUE	FALSE	TRUE	TRUE	1	0
TM4SF18	116441	FALSE	FALSE	TRUE	FALSE	0	0
TM9SF1	10548	FALSE	FALSE	TRUE	FALSE	0	0
TMBIM6	7009	FALSE	FALSE	TRUE	FALSE	0	0
TMC3	342125	FALSE	FALSE	TRUE	FALSE	0	0
TMEM116	89894	FALSE	FALSE	TRUE	FALSE	0	0
TMEM121B	27439	FALSE	FALSE	TRUE	FALSE	0	0
TMEM127	55654	FALSE	TRUE	TRUE	TRUE	0	1
TMEM128	85013	FALSE	FALSE	TRUE	FALSE	0	0
TMEM132B	114795	FALSE	FALSE	TRUE	FALSE	0	0
TMEM132C	92293	FALSE	FALSE	TRUE	FALSE	0	0
TMEM132D	121256	FALSE	FALSE	TRUE	FALSE	0	0
TMEM147	10430	FALSE	FALSE	TRUE	FALSE	0	0
TMEM160	54958	FALSE	FALSE	TRUE	FALSE	0	0
TMEM165	55858	FALSE	FALSE	TRUE	FALSE	0	0
TMEM179	388021	FALSE	FALSE	TRUE	FALSE	0	0
TMEM199	147007	FALSE	FALSE	TRUE	FALSE	0	0
TMEM201	199953	FALSE	FALSE	TRUE	FALSE	0	0
TMEM208	29100	FALSE	FALSE	TRUE	FALSE	0	0
TMEM210	100505993	FALSE	FALSE	TRUE	FALSE	0	0
TMEM216	51259	FALSE	FALSE	TRUE	FALSE	0	0
TMEM220	388335	FALSE	FALSE	TRUE	FALSE	0	0
TMEM243	79161	FALSE	FALSE	TRUE	FALSE	0	0
TMEM253	643382	FALSE	FALSE	TRUE	FALSE	0	0
TMEM30A	55754	FALSE	FALSE	TRUE	FALSE	0	0
TMEM40	55287	FALSE	FALSE	TRUE	FALSE	0	0
TMEM63A	9725	FALSE	FALSE	TRUE	FALSE	0	0
TMEM71	137835	FALSE	FALSE	TRUE	FALSE	0	0
TMPRSS11A	339967	FALSE	FALSE	TRUE	FALSE	0	0
TMPRSS11D	9407	FALSE	FALSE	TRUE	FALSE	0	0
TMPRSS13	84000	FALSE	FALSE	TRUE	FALSE	0	0
TMPRSS2	7113	FALSE	FALSE	TRUE	FALSE	0	0
TMPRSS4	56649	FALSE	FALSE	TRUE	FALSE	0	0
TMSB4X	7114	FALSE	FALSE	TRUE	FALSE	0	0
TMTC2	160335	FALSE	FALSE	TRUE	FALSE	0	0
TMTC3	160418	FALSE	FALSE	TRUE	FALSE	0	0
TMX3	54495	FALSE	FALSE	TRUE	FALSE	0	0
TNC	3371	TRUE	FALSE	TRUE	TRUE	1	0
TNF	7124	FALSE	FALSE	TRUE	FALSE	0	0
TNFAIP3	7128	FALSE	TRUE	TRUE	TRUE	0	2
TNFAIP6	7130	FALSE	FALSE	TRUE	FALSE	0	0
TNFAIP8	25816	FALSE	FALSE	TRUE	FALSE	0	0
TNFAIP8L3	388121	FALSE	FALSE	TRUE	FALSE	0	0
TNFRSF10A	8797	FALSE	FALSE	TRUE	FALSE	0	0
TNFRSF14	8764	FALSE	TRUE	TRUE	TRUE	0	1
TNFRSF17	608	TRUE	FALSE	TRUE	TRUE	1	0
TNFRSF1B	7133	FALSE	FALSE	TRUE	FALSE	0	0
TNFRSF8	943	FALSE	FALSE	TRUE	FALSE	0	0
TNFSF10	8743	FALSE	FALSE	TRUE	FALSE	0	0
TNFSF8	944	FALSE	FALSE	TRUE	FALSE	0	0
TNN	63923	FALSE	FALSE	TRUE	FALSE	0	0
TNPO1	3842	FALSE	FALSE	TRUE	FALSE	0	0
TNPO2	30000	FALSE	FALSE	TRUE	FALSE	0	0
TNR	7143	FALSE	FALSE	TRUE	FALSE	0	0
TNRC18	84629	FALSE	FALSE	TRUE	FALSE	0	0
TNRC6A	27327	FALSE	FALSE	TRUE	FALSE	0	0
TNRC6B	23112	FALSE	FALSE	TRUE	FALSE	0	0
TNS4	84951	FALSE	FALSE	TRUE	FALSE	0	0
TOB1	10140	FALSE	FALSE	TRUE	FALSE	0	0
TOR1B	27348	FALSE	FALSE	TRUE	FALSE	0	0
TOX	9760	FALSE	FALSE	TRUE	FALSE	0	0
TOX3	27324	FALSE	FALSE	TRUE	FALSE	0	0
TP53	7157	FALSE	TRUE	TRUE	TRUE	1	3
TP53BP1	7158	FALSE	FALSE	TRUE	FALSE	0	0
TP53BP2	7159	FALSE	FALSE	TRUE	FALSE	0	0
TP53INP1	94241	FALSE	FALSE	TRUE	FALSE	0	0
TP63	8626	FALSE	FALSE	TRUE	TRUE	1	1
TP73	7161	FALSE	FALSE	TRUE	FALSE	0	0
TPM3	7170	FALSE	TRUE	TRUE	TRUE	0	1
TPO	7173	FALSE	FALSE	TRUE	FALSE	0	0
TPR	7175	FALSE	FALSE	TRUE	FALSE	0	0
TPRG1	285386	FALSE	FALSE	TRUE	FALSE	0	0
TPRG1L	127262	FALSE	FALSE	TRUE	FALSE	0	0
TPSAB1	7177	FALSE	FALSE	TRUE	FALSE	0	0
TPTE	7179	FALSE	FALSE	TRUE	FALSE	0	0
TPTE2	93492	FALSE	FALSE	TRUE	FALSE	0	0
TPX2	22974	FALSE	FALSE	TRUE	FALSE	0	0
TRAF1	7185	FALSE	FALSE	TRUE	FALSE	0	0
TRAF2	7186	FALSE	FALSE	TRUE	FALSE	0	0
TRAF3	7187	FALSE	FALSE	TRUE	FALSE	0	0
TRAF3IP3	80342	FALSE	FALSE	TRUE	FALSE	0	0
TRAF5	7188	FALSE	FALSE	TRUE	FALSE	0	0
TRAF6	7189	FALSE	FALSE	TRUE	FALSE	0	0
TRAF7	84231	FALSE	TRUE	TRUE	TRUE	0	2
TRAIP	10293	FALSE	FALSE	TRUE	FALSE	0	0
TRAK1	22906	FALSE	FALSE	TRUE	FALSE	0	0
TRAPPC2L	51693	FALSE	FALSE	TRUE	FALSE	0	0
TRERF1	55809	FALSE	FALSE	TRUE	FALSE	0	0
TRHDE	29953	FALSE	FALSE	TRUE	FALSE	0	0
TRIM23	373	FALSE	FALSE	TRUE	FALSE	0	0
TRIM24	8805	FALSE	FALSE	TRUE	TRUE	1	1
TRIM27	5987	TRUE	FALSE	TRUE	TRUE	1	0
TRIM28	10155	FALSE	FALSE	TRUE	FALSE	0	0
TRIM33	51592	FALSE	TRUE	TRUE	TRUE	0	1
TRIM37	4591	FALSE	FALSE	TRUE	FALSE	0	0
TRIM48	79097	FALSE	FALSE	TRUE	FALSE	0	0
TRIM51	84767	FALSE	FALSE	TRUE	FALSE	0	0
TRIM58	25893	FALSE	FALSE	TRUE	FALSE	0	0
TRIO	7204	FALSE	FALSE	TRUE	FALSE	0	0
TRIOBP	11078	FALSE	FALSE	TRUE	FALSE	0	0
TRIP12	9320	FALSE	FALSE	TRUE	FALSE	0	0
TRMT10B	158234	FALSE	FALSE	TRUE	FALSE	0	0
TRMT10C	54931	FALSE	FALSE	TRUE	FALSE	0	0
TRMT44	152992	FALSE	FALSE	TRUE	FALSE	0	0
TRO	7216	FALSE	FALSE	TRUE	FALSE	0	0
TRPA1	8989	FALSE	FALSE	TRUE	FALSE	0	0
TRPC6	7225	FALSE	FALSE	TRUE	FALSE	0	0
TRPC7	57113	FALSE	FALSE	TRUE	FALSE	0	0
TRPM1	4308	FALSE	FALSE	TRUE	FALSE	0	0
TRPM2	7226	FALSE	FALSE	TRUE	FALSE	0	0
TRPM3	80036	FALSE	FALSE	TRUE	FALSE	0	0
TRPS1	7227	FALSE	FALSE	TRUE	FALSE	0	0
TRPV5	56302	FALSE	FALSE	TRUE	FALSE	0	0
TRPV6	55503	FALSE	FALSE	TRUE	FALSE	0	0
TRRAP	8295	TRUE	FALSE	TRUE	TRUE	1	0
TSC1	7248	FALSE	TRUE	TRUE	TRUE	0	3
TSC2	7249	FALSE	TRUE	TRUE	TRUE	0	1
TSC22D1	8848	FALSE	FALSE	TRUE	FALSE	0	0
TSHR	7253	TRUE	FALSE	TRUE	TRUE	2	0
TSHZ2	128553	FALSE	FALSE	TRUE	FALSE	0	0
TSHZ3	57616	FALSE	FALSE	TRUE	FALSE	0	0
TSPAN18	90139	FALSE	FALSE	TRUE	FALSE	0	0
TSPEAR	54084	FALSE	FALSE	TRUE	FALSE	0	0
TSPYL1	7259	FALSE	FALSE	TRUE	FALSE	0	0
TSPYL2	64061	FALSE	FALSE	TRUE	FALSE	0	0
TSPYL4	23270	FALSE	FALSE	TRUE	FALSE	0	0
TTBK2	146057	FALSE	FALSE	TRUE	FALSE	0	0
TTC14	151613	FALSE	FALSE	TRUE	FALSE	0	0
TTC21B	79809	FALSE	FALSE	TRUE	FALSE	0	0
TTC4	7268	FALSE	FALSE	TRUE	FALSE	0	0
TTK	7272	FALSE	FALSE	TRUE	FALSE	0	0
TTLL5	23093	FALSE	FALSE	TRUE	FALSE	0	0
TTLL9	164395	FALSE	FALSE	TRUE	FALSE	0	0
TUBA1C	84790	FALSE	FALSE	TRUE	FALSE	0	0
TUBA3C	7278	FALSE	FALSE	TRUE	FALSE	0	0
TUBGCP6	85378	FALSE	FALSE	TRUE	FALSE	0	0
TWIST1	7291	FALSE	FALSE	TRUE	FALSE	0	0
TWNK	56652	FALSE	FALSE	TRUE	FALSE	0	0
TXNDC8	255220	FALSE	FALSE	TRUE	FALSE	0	0
TXNIP	10628	FALSE	FALSE	TRUE	FALSE	0	0
TYRP1	7306	FALSE	FALSE	TRUE	FALSE	0	0
TYSND1	219743	FALSE	FALSE	TRUE	FALSE	0	0
TYW1B	441250	FALSE	FALSE	TRUE	FALSE	0	0
U2AF1	7307	TRUE	FALSE	TRUE	TRUE	3	0
U2AF2	11338	FALSE	FALSE	TRUE	FALSE	0	0
U2SURP	23350	FALSE	FALSE	TRUE	FALSE	0	0
UACA	55075	FALSE	FALSE	TRUE	FALSE	0	0
UAP1	6675	FALSE	FALSE	TRUE	FALSE	0	0
UBA2	10054	FALSE	FALSE	TRUE	FALSE	0	0
UBA6	55236	FALSE	FALSE	TRUE	FALSE	0	0
UBAC1	10422	FALSE	FALSE	TRUE	FALSE	0	0
UBAC2	337867	FALSE	FALSE	TRUE	FALSE	0	0
UBB	7314	FALSE	FALSE	TRUE	FALSE	0	0
UBE2A	7319	FALSE	FALSE	TRUE	FALSE	0	0
UBE2D1	7321	FALSE	FALSE	TRUE	FALSE	0	0
UBE2J2	118424	FALSE	FALSE	TRUE	FALSE	0	0
UBR1	197131	FALSE	FALSE	TRUE	FALSE	0	0
UBR3	130507	FALSE	FALSE	TRUE	FALSE	0	0
UBR5	51366	TRUE	FALSE	TRUE	TRUE	1	0
UBXN7	26043	FALSE	FALSE	TRUE	FALSE	0	0
UCHL5	51377	FALSE	FALSE	TRUE	FALSE	0	0
UGT2A1	10941	FALSE	FALSE	TRUE	FALSE	0	0
UGT2A2	574537	FALSE	FALSE	TRUE	FALSE	0	0
UGT2A3	79799	FALSE	FALSE	TRUE	FALSE	0	0
UGT2B10	7365	FALSE	FALSE	TRUE	FALSE	0	0
ULK2	9706	FALSE	FALSE	TRUE	FALSE	0	0
UMPS	7372	FALSE	FALSE	TRUE	FALSE	0	0
UNC13C	440279	FALSE	FALSE	TRUE	FALSE	0	0
UNC5C	8633	FALSE	FALSE	TRUE	FALSE	0	0
UNC5D	137970	FALSE	FALSE	TRUE	FALSE	0	0
UNC80	285175	FALSE	FALSE	TRUE	FALSE	0	0
UNCX	340260	FALSE	FALSE	TRUE	FALSE	0	0
URB1	9875	FALSE	FALSE	TRUE	FALSE	0	0
URB2	9816	FALSE	FALSE	TRUE	FALSE	0	0
USH2A	7399	FALSE	FALSE	TRUE	FALSE	0	0
USP10	9100	FALSE	FALSE	TRUE	FALSE	0	0
USP13	8975	FALSE	FALSE	TRUE	FALSE	0	0
USP16	10600	FALSE	FALSE	TRUE	FALSE	0	0
USP25	29761	FALSE	FALSE	TRUE	FALSE	0	0
USP28	57646	FALSE	FALSE	TRUE	FALSE	0	0
USP29	57663	FALSE	FALSE	TRUE	FALSE	0	0
USP31	57478	FALSE	FALSE	TRUE	FALSE	0	0
USP44	84101	FALSE	TRUE	TRUE	TRUE	0	1
USP5	8078	FALSE	FALSE	TRUE	FALSE	0	0
USP51	158880	FALSE	FALSE	TRUE	FALSE	0	0
USP6	9098	TRUE	FALSE	TRUE	TRUE	1	0
USP7	7874	FALSE	FALSE	TRUE	FALSE	0	0
USP8	9101	TRUE	FALSE	TRUE	TRUE	1	0
USP9X	8239	FALSE	FALSE	TRUE	FALSE	0	0
UTP20	27340	FALSE	FALSE	TRUE	FALSE	0	0
VAMP4	8674	FALSE	FALSE	TRUE	FALSE	0	0
VANGL1	81839	FALSE	FALSE	TRUE	FALSE	0	0
VARS2	57176	FALSE	FALSE	TRUE	FALSE	0	0
VAV1	7409	FALSE	FALSE	TRUE	TRUE	0	0
VCAN	1462	FALSE	FALSE	TRUE	FALSE	0	0
VCPIP1	80124	FALSE	FALSE	TRUE	FALSE	0	0
VCX3B	425054	FALSE	FALSE	TRUE	FALSE	0	0
VEZF1	7716	FALSE	FALSE	TRUE	FALSE	0	0
VHL	7428	FALSE	TRUE	TRUE	TRUE	0	3
VILL	50853	FALSE	FALSE	TRUE	FALSE	0	0
VIPAS39	63894	FALSE	FALSE	TRUE	FALSE	0	0
VIRMA	25962	FALSE	FALSE	TRUE	FALSE	0	0
VIT	5212	FALSE	FALSE	TRUE	FALSE	0	0
VMA21	203547	FALSE	FALSE	TRUE	FALSE	0	0
VN1R2	317701	FALSE	FALSE	TRUE	FALSE	0	0
VN1R4	317703	FALSE	FALSE	TRUE	FALSE	0	0
VPS13B	157680	FALSE	FALSE	TRUE	FALSE	0	0
VPS45	11311	FALSE	FALSE	TRUE	FALSE	0	0
VPS51	738	FALSE	FALSE	TRUE	FALSE	0	0
VPS53	55275	FALSE	FALSE	TRUE	FALSE	0	0
VSTM2L	128434	FALSE	FALSE	TRUE	FALSE	0	0
VSX2	338917	FALSE	FALSE	TRUE	FALSE	0	0
VWA7	80737	FALSE	FALSE	TRUE	FALSE	0	0
VWF	7450	FALSE	FALSE	TRUE	FALSE	0	0
VXN	254778	FALSE	FALSE	TRUE	FALSE	0	0
WAC	51322	FALSE	FALSE	TRUE	FALSE	0	0
WAPL	23063	FALSE	FALSE	TRUE	FALSE	0	0
WAS	7454	TRUE	FALSE	TRUE	TRUE	1	0
WASF3	10810	FALSE	FALSE	TRUE	FALSE	0	0
WBP11	51729	FALSE	FALSE	TRUE	FALSE	0	0
WBP4	11193	FALSE	FALSE	TRUE	FALSE	0	0
WDFY3	23001	FALSE	FALSE	TRUE	FALSE	0	0
WDR12	55759	FALSE	FALSE	TRUE	FALSE	0	0
WDR24	84219	FALSE	FALSE	TRUE	FALSE	0	0
WDR45	11152	FALSE	FALSE	TRUE	FALSE	0	0
WDR62	284403	FALSE	FALSE	TRUE	FALSE	0	0
WDR64	128025	FALSE	FALSE	TRUE	FALSE	0	0
WDR7	23335	FALSE	FALSE	TRUE	FALSE	0	0
WDR74	54663	FALSE	FALSE	TRUE	FALSE	0	0
WDR75	84128	FALSE	FALSE	TRUE	FALSE	0	0
WDR86	349136	FALSE	FALSE	TRUE	FALSE	0	0
WDR90	197335	FALSE	FALSE	TRUE	FALSE	0	0
WDR93	56964	FALSE	FALSE	TRUE	FALSE	0	0
WDTC1	23038	FALSE	FALSE	TRUE	FALSE	0	0
WIF1	11197	FALSE	TRUE	TRUE	TRUE	0	1
WIPF2	147179	FALSE	FALSE	TRUE	FALSE	0	0
WLS	79971	FALSE	FALSE	TRUE	FALSE	0	0
WNK1	65125	FALSE	FALSE	TRUE	FALSE	0	0
WNK2	65268	FALSE	TRUE	TRUE	TRUE	0	1
WNT2	7472	FALSE	FALSE	TRUE	FALSE	0	0
WNT5B	81029	FALSE	FALSE	TRUE	FALSE	0	0
WRAP73	49856	FALSE	FALSE	TRUE	FALSE	0	0
WRN	7486	FALSE	TRUE	TRUE	TRUE	0	1
WSCD2	9671	FALSE	FALSE	TRUE	FALSE	0	0
WT1	7490	FALSE	TRUE	TRUE	TRUE	1	2
WTIP	126374	FALSE	FALSE	TRUE	FALSE	0	0
WWP1	11059	FALSE	FALSE	TRUE	FALSE	0	0
WWTR1	25937	TRUE	FALSE	TRUE	TRUE	1	0
XBP1	7494	FALSE	FALSE	TRUE	FALSE	0	0
XCL2	6846	FALSE	FALSE	TRUE	FALSE	0	0
XDH	7498	FALSE	FALSE	TRUE	FALSE	0	0
XIRP2	129446	FALSE	FALSE	TRUE	FALSE	0	0
XPA	7507	FALSE	TRUE	TRUE	TRUE	0	1
XPC	7508	FALSE	TRUE	TRUE	TRUE	0	1
XPNPEP2	7512	FALSE	FALSE	TRUE	FALSE	0	0
XPO1	7514	TRUE	FALSE	TRUE	TRUE	2	0
XPO4	64328	FALSE	FALSE	TRUE	FALSE	0	0
XRCC5	7520	FALSE	FALSE	TRUE	FALSE	0	0
XRN1	54464	FALSE	FALSE	TRUE	FALSE	0	0
YAE1	57002	FALSE	FALSE	TRUE	FALSE	0	0
YBX3	8531	FALSE	FALSE	TRUE	FALSE	0	0
YEATS4	8089	FALSE	FALSE	TRUE	FALSE	0	0
YTHDF2	51441	FALSE	FALSE	TRUE	FALSE	0	0
YWHAE	7531	FALSE	TRUE	TRUE	TRUE	0	1
ZAN	7455	FALSE	FALSE	TRUE	FALSE	0	0
ZBTB16	7704	FALSE	TRUE	TRUE	TRUE	0	1
ZBTB20	26137	FALSE	FALSE	TRUE	FALSE	0	0
ZBTB5	9925	FALSE	FALSE	TRUE	FALSE	0	0
ZBTB7A	51341	FALSE	FALSE	TRUE	FALSE	0	0
ZBTB7B	51043	FALSE	FALSE	TRUE	FALSE	0	0
ZC3H11A	9877	FALSE	FALSE	TRUE	FALSE	0	0
ZC3H12A	80149	FALSE	FALSE	TRUE	FALSE	0	0
ZC3H13	23091	FALSE	FALSE	TRUE	FALSE	0	0
ZC3H18	124245	FALSE	FALSE	TRUE	FALSE	0	0
ZC3H4	23211	FALSE	FALSE	TRUE	FALSE	0	0
ZC3HC1	51530	FALSE	FALSE	TRUE	FALSE	0	0
ZC4H2	55906	FALSE	FALSE	TRUE	FALSE	0	0
ZCCHC12	170261	FALSE	FALSE	TRUE	FALSE	0	0
ZCCHC2	54877	FALSE	FALSE	TRUE	FALSE	0	0
ZCCHC24	219654	FALSE	FALSE	TRUE	FALSE	0	0
ZCCHC8	55596	FALSE	FALSE	TRUE	FALSE	0	0
ZCRB1	85437	FALSE	FALSE	TRUE	FALSE	0	0
ZCWPW2	152098	FALSE	FALSE	TRUE	FALSE	0	0
ZDBF2	57683	FALSE	FALSE	TRUE	FALSE	0	0
ZDHHC4	55146	FALSE	FALSE	TRUE	FALSE	0	0
ZEB1	6935	TRUE	FALSE	TRUE	TRUE	1	0
ZFHX3	463	FALSE	TRUE	TRUE	TRUE	0	1
ZFHX4	79776	FALSE	FALSE	TRUE	FALSE	0	0
ZFP14	57677	FALSE	FALSE	TRUE	FALSE	0	0
ZFP36L1	677	FALSE	FALSE	TRUE	FALSE	0	0
ZFP36L2	678	FALSE	FALSE	TRUE	FALSE	0	0
ZFP91	80829	FALSE	FALSE	TRUE	FALSE	0	0
ZFPM1	161882	FALSE	FALSE	TRUE	FALSE	0	0
ZFPM2	23414	FALSE	FALSE	TRUE	FALSE	0	0
ZFR2	23217	FALSE	FALSE	TRUE	FALSE	0	0
ZFX	7543	FALSE	FALSE	TRUE	FALSE	0	0
ZG16	653808	FALSE	FALSE	TRUE	FALSE	0	0
ZHX2	22882	FALSE	FALSE	TRUE	FALSE	0	0
ZIC1	7545	FALSE	FALSE	TRUE	FALSE	0	0
ZIC3	7547	FALSE	FALSE	TRUE	FALSE	0	0
ZIC4	84107	FALSE	FALSE	TRUE	FALSE	0	0
ZIC5	85416	FALSE	FALSE	TRUE	FALSE	0	0
ZIM2	23619	FALSE	FALSE	TRUE	FALSE	0	0
ZKSCAN3	80317	FALSE	FALSE	TRUE	FALSE	0	0
ZMIZ1	57178	FALSE	FALSE	TRUE	FALSE	0	0
ZMYM2	7750	FALSE	FALSE	TRUE	FALSE	0	0
ZMYM3	9203	FALSE	TRUE	TRUE	TRUE	0	1
ZMYND10	51364	FALSE	FALSE	TRUE	FALSE	0	0
ZNF131	7690	FALSE	FALSE	TRUE	FALSE	0	0
ZNF133	7692	FALSE	FALSE	TRUE	FALSE	0	0
ZNF143	7702	FALSE	FALSE	TRUE	FALSE	0	0
ZNF165	7718	FALSE	FALSE	TRUE	FALSE	0	0
ZNF180	7733	FALSE	FALSE	TRUE	FALSE	0	0
ZNF181	339318	FALSE	FALSE	TRUE	FALSE	0	0
ZNF207	7756	FALSE	FALSE	TRUE	FALSE	0	0
ZNF208	7757	FALSE	FALSE	TRUE	FALSE	0	0
ZNF215	7762	FALSE	FALSE	TRUE	FALSE	0	0
ZNF217	7764	FALSE	FALSE	TRUE	FALSE	0	0
ZNF226	7769	FALSE	FALSE	TRUE	FALSE	0	0
ZNF227	7770	FALSE	FALSE	TRUE	FALSE	0	0
ZNF253	56242	FALSE	FALSE	TRUE	FALSE	0	0
ZNF28	7576	FALSE	FALSE	TRUE	FALSE	0	0
ZNF292	23036	FALSE	FALSE	TRUE	FALSE	0	0
ZNF296	162979	FALSE	FALSE	TRUE	FALSE	0	0
ZNF319	57567	FALSE	FALSE	TRUE	FALSE	0	0
ZNF324	25799	FALSE	FALSE	TRUE	FALSE	0	0
ZNF331	55422	FALSE	TRUE	TRUE	TRUE	0	1
ZNF33A	7581	FALSE	FALSE	TRUE	FALSE	0	0
ZNF362	149076	FALSE	FALSE	TRUE	FALSE	0	0
ZNF384	171017	FALSE	FALSE	TRUE	FALSE	0	0
ZNF429	353088	FALSE	FALSE	TRUE	TRUE	0	0
ZNF451	26036	FALSE	FALSE	TRUE	FALSE	0	0
ZNF462	58499	FALSE	FALSE	TRUE	FALSE	0	0
ZNF469	84627	FALSE	FALSE	TRUE	FALSE	0	0
ZNF471	57573	FALSE	FALSE	TRUE	FALSE	0	0
ZNF479	90827	FALSE	FALSE	TRUE	TRUE	0	0
ZNF483	158399	FALSE	FALSE	TRUE	FALSE	0	0
ZNF497	162968	FALSE	FALSE	TRUE	FALSE	0	0
ZNF503	84858	FALSE	FALSE	TRUE	FALSE	0	0
ZNF521	25925	TRUE	FALSE	TRUE	TRUE	1	0
ZNF536	9745	FALSE	FALSE	TRUE	FALSE	0	0
ZNF558	148156	FALSE	FALSE	TRUE	FALSE	0	0
ZNF572	137209	FALSE	FALSE	TRUE	FALSE	0	0
ZNF578	147660	FALSE	FALSE	TRUE	FALSE	0	0
ZNF595	152687	FALSE	FALSE	TRUE	FALSE	0	0
ZNF605	100289635	FALSE	FALSE	TRUE	FALSE	0	0
ZNF608	57507	FALSE	FALSE	TRUE	FALSE	0	0
ZNF620	253639	FALSE	FALSE	TRUE	FALSE	0	0
ZNF624	57547	FALSE	FALSE	TRUE	FALSE	0	0
ZNF638	27332	FALSE	FALSE	TRUE	FALSE	0	0
ZNF658	26149	FALSE	FALSE	TRUE	FALSE	0	0
ZNF668	79759	FALSE	FALSE	TRUE	FALSE	0	0
ZNF677	342926	FALSE	FALSE	TRUE	FALSE	0	0
ZNF687	57592	FALSE	FALSE	TRUE	FALSE	0	0
ZNF697	90874	FALSE	FALSE	TRUE	FALSE	0	0
ZNF711	7552	FALSE	FALSE	TRUE	FALSE	0	0
ZNF717	100131827	FALSE	FALSE	TRUE	FALSE	0	0
ZNF728	388523	FALSE	FALSE	TRUE	FALSE	0	0
ZNF750	79755	FALSE	FALSE	TRUE	FALSE	0	0
ZNF765	91661	FALSE	FALSE	TRUE	FALSE	0	0
ZNF770	54989	FALSE	FALSE	TRUE	FALSE	0	0
ZNF778	197320	FALSE	FALSE	TRUE	FALSE	0	0
ZNF804A	91752	FALSE	FALSE	TRUE	FALSE	0	0
ZNF804B	219578	FALSE	FALSE	TRUE	FALSE	0	0
ZNF814	730051	FALSE	FALSE	TRUE	FALSE	0	0
ZNF823	55552	FALSE	FALSE	TRUE	FALSE	0	0
ZNF830	91603	FALSE	FALSE	TRUE	FALSE	0	0
ZNF831	128611	FALSE	FALSE	TRUE	FALSE	0	0
ZNF844	284391	FALSE	FALSE	TRUE	FALSE	0	0
ZNF99	7652	FALSE	FALSE	TRUE	FALSE	0	0
ZNRF3	84133	FALSE	TRUE	TRUE	TRUE	0	1
ZPBP2	124626	FALSE	FALSE	TRUE	FALSE	0	0
ZRANB3	84083	FALSE	FALSE	TRUE	FALSE	0	0
ZRSR2	8233	FALSE	TRUE	TRUE	TRUE	0	1
ZSCAN31	64288	FALSE	FALSE	TRUE	FALSE	0	0
ZSCAN4	201516	FALSE	FALSE	TRUE	FALSE	0	0
ZSWIM3	140831	FALSE	FALSE	TRUE	FALSE	0	0
ZSWIM6	57688	FALSE	FALSE	TRUE	FALSE	0	0
ZSWIM7	125150	FALSE	FALSE	TRUE	FALSE	0	0
ZWILCH	55055	FALSE	FALSE	TRUE	FALSE	0	0
ZWINT	11130	FALSE	FALSE	TRUE	FALSE	0	0
ZZEF1	23140	FALSE	FALSE	TRUE	FALSE	0	0
